id,bug详情,复现步骤,审核状态,重复情况,提交时间
18,下载app 打开app 使用腾讯qq登录 登录以后在我的页面 点击这家伙很懒没有任何介绍 进入编辑页面 在昵称输入框中输入输入大量中文字符点击完成 提示昵称包含非法字符,下载app 打开app 使用腾讯qq登录 登录以后在我的页面 点击这家伙很懒没有任何介绍 进入编辑页面 在昵称输入框中输入输入大量中文字符点击完成 提示昵称包含非法字符,审核通过,19,2016-03-13 22:51:07
19,下载app 打开app 使用腾讯qq登录 登录以后在我的页面 点击账户绑定 点击qq 跳转到页面实际是腾讯微博 一直跳转还打不开,下载app 打开app 使用腾讯qq登录 登录以后在我的页面 点击账户绑定 点击qq 跳转到页面实际是腾讯微博 一直跳转还打不开,审核通过,44,2016-03-13 22:51:12
20,下载app 打开app 登录以后点首页搜索 使用qq输入法输入空格 点击搜索符号 直接还回app首页,下载app 打开app 登录以后点首页搜索 使用qq输入法输入空格 点击搜索符号 直接还回app首页,审核通过,29,2016-03-13 22:51:15
21,下载app 打开app 登录以后在我的页面 发现声音和粉丝与专辑和关注排版一上一下 并不对称,下载app 打开app 登录以后在我的页面 发现声音和粉丝与专辑和关注排版一上一下 并不对称,审核通过,21,2016-03-13 22:51:19
22,下载app 打开app 登录以后在我的页面 点击主播管理中心 点击喜马拉雅大学 主页最上面图片下面的一个模块显示不完全,下载app 打开app 登录以后在我的页面 点击主播管理中心 点击喜马拉雅大学 主页最上面图片下面的一个模块显示不完全,审核通过,36,2016-03-13 22:51:22
23,下载app 打开app 登录以后在我的页面 点击主播管理中心 点击喜马拉雅大学 下拉页面报名直通车 点击如何加入喜马拉雅大学 页面跳转以后报错 显示一组代码,下载app 打开app 登录以后在我的页面 点击主播管理中心 点击喜马拉雅大学 下拉页面报名直通车 点击如何加入喜马拉雅大学 页面跳转以后报错 显示一组代码,审核通过,36,2016-03-13 22:51:26
24,下载app 打开app 登录以后在我的页面 点击播放历史 发现历史中有一个出现是00分00秒 但是这个看了很久了 应该是没记录到,下载app 打开app 登录以后在我的页面 点击播放历史 发现历史中有一个出现是00分00秒 但是这个看了很久了 应该是没记录到,审核通过,28,2016-03-13 22:51:29
25,我-设置-检查更新，看不出有新版本还是没有新版本，点击“升级新版”没有反应,我-设置-检查更新，看不出有新版本还是没有新版本，点击“升级新版”没有反应,审核不通过,18,2016-03-15 22:51:26
26,我-设置-特色闹铃--帮助-显示已安装猎豹清理大师，但是我手机并没有安装哦,我-设置-特色闹铃-帮助-显示已安装猎豹清理大师，但是我手机并没有安装哦,审核不通过,37,2016-03-15 22:51:31
27,我-设置-特色铃声-铃声-选择在线声音“新闻闹铃”，听不到，没反应,我-设置-特色铃声-铃声-选择在线声音“新闻闹铃”，听不到，没反应,审核不通过,1,2016-03-15 22:51:36
28,使用qq登录，顶上的昵称比qq的昵称多了“-vt”,使用qq登录，顶上的昵称比qq的昵称多了“-vt”,待审核,19,2016-03-15 22:54:00
29,"本来的qq头像是个狗熊，但是登陆之后加载的图片是我之前使用过的，
但是不是现在的狗熊头像，不一样","本来的qq头像是个狗熊，但是登陆之后加载的图片是我之前使用过的，
但是不是现在的狗熊头像，不一样",待审核,43,2016-03-15 22:54:00
30,我-设置-特色铃声-铃声-选择在线声音“相声闹铃”，没反应听不到,我-设置-特色铃声-铃声-选择在线声音“相声闹铃”，没反应听不到,待审核,1,2016-03-15 22:54:00
31,我-设置-特色铃声-铃声-选择在线声音“新闻闹铃”，没反应听不到,我-设置-特色铃声-铃声-选择在线声音“新闻闹铃”，没反应听不到,待审核,1,2016-03-15 22:54:00
32,我-设置-特色铃声-铃声-选择在线声音“音乐闹铃”，没反应听不到,我-设置-特色铃声-铃声-选择在线声音“音乐闹铃”，没反应听不到,待审核,1,2016-03-15 22:54:00
33,我-设置-检查更新，看不出有新版本还是没有新版本，点击“升级新版”没有反应,我-设置-检查更新，看不出有新版本还是没有新版本，点击“升级新版”没有反应,待审核,18,2016-03-15 22:54:00
34,我-设置-特色铃声-重复-点开里面自动勾选了周二,我-设置-特色铃声-重复-点开里面自动勾选了周二,待审核,31,2016-03-15 22:54:00
35,我-设置-特色铃声-重复-周二-退出页面啥都没点就显示星期二了,我-设置-特色铃声-重复-周二-退出页面啥都没点就显示星期二了,待审核,31,2016-03-15 22:54:00
36,我-设置-定时关闭-勾选了时间，还未点击最下面的关闭，就返回了,我-设置-定时关闭-勾选了时间，还未点击最下面的关闭，就返回了,待审核,12,2016-03-15 22:54:00
37,我-设置-下载位置-选择了sd卡，但是返回看到还是手机,我-设置-下载位置-选择了sd卡，但是返回看到还是手机,待审核,3,2016-03-15 22:54:00
38,我-设置-修改密码，我微信或者qq 登录，无法修改密码呀,我-设置-修改密码，我微信或者qq 登录，无法修改密码呀,待审核,20,2016-03-15 22:54:00
39,我-消息中心显示的是“1”--但是点击进去又是2条信息，不一致,我-消息中心显示的是“1”--但是点击进去又是2条信息，不一致,待审核,22,2016-03-15 22:54:00
40,我只是订阅了节目，未点击关注，关注里面就显示了1,我只是订阅了节目，未点击关注，关注里面就显示了1,待审核,15,2016-03-15 22:54:00
41,我-关注-关注前有1个，取消关注-退出看到关注一栏还是显示的数字“1”,我-关注-关注前有1个，取消关注-退出看到关注一栏还是显示的数字“1”,待审核,15,2016-03-15 22:54:00
42,我-我的积分显示有300，点开想看到积分来源详情，点开看到的却是兑换记录,我-我的积分显示有300，点开想看到积分来源详情，点开看到的却是兑换记录,待审核,14,2016-03-15 22:54:00
43,我-我的积分显示有300，但是积分商城里面我的积分却显示的是0积分,我-我的积分显示有300，但是积分商城里面我的积分却显示的是0积分,待审核,14,2016-03-15 22:54:00
44,体验中，出现了 “app已停止运行”字样。,体验中，出现了 “app已停止运行”字样。,待审核,47,2016-03-15 22:54:00
45,我-智能硬件设备-点击页面下方的红字，没反应。,我-智能硬件设备-点击页面下方的红字，没反应。,待审核,7,2016-03-15 22:54:00
46,我-智能硬件设备-随车听q版-点击未购买，立即去购买，没反应,我-智能硬件设备-随车听q版-点击未购买，立即去购买，没反应,待审核,13,2016-03-15 22:54:00
47,我-智能硬件设备-随车听-点击未购买，立即去购买，没反应,我-智能硬件设备-随车听-点击未购买，立即去购买，没反应,待审核,13,2016-03-15 22:54:00
48,我-智能硬件设备-点击舒克智能通话故事机wifi版，没反应,我-智能硬件设备-点击舒克智能通话故事机wifi版，没反应,待审核,9,2016-03-15 22:54:00
49,我-智能硬件设备-听书宝香槟色版-点击未购买，立即去购买，没反应,我-智能硬件设备-听书宝香槟色版-点击未购买，立即去购买，没反应,待审核,13,2016-03-15 22:54:00
50,我-智能硬件设备-听书宝-点击“前往新声活，购买”，没反应,我-智能硬件设备-听书宝-点击“前往新声活，购买”，没反应,待审核,0,2016-03-15 22:54:00
51,"我的-录音-保存的时候，创建专辑，给创建的专辑添加封面的图片，
要点击几次，就出现app停止运行的字样","我的-录音-保存的时候，创建专辑，给创建的专辑添加封面的图片，
要点击几次，就出现app停止运行的字样",待审核,33,2016-03-15 22:54:00
52,录音的时候，发现对所录音只能剪辑后面部分，不可以减掉前面的,录音的时候，发现对所录音只能剪辑后面部分，不可以减掉前面的,待审核,5,2016-03-15 22:54:00
53,录音-顶端右边的点开，显示有使用说明，但是点击没反应，看不到说明,录音-顶端右边的点开，显示有使用说明，但是点击没反应，看不到说明,待审核,2,2016-03-15 22:54:00
54,录音的时候，发现对所录音只能剪辑后面部分，不可以只保留中间的部分,录音的时候，发现对所录音只能剪辑后面部分，不可以只保留中间的部分,待审核,5,2016-03-15 22:54:00
55,我想删除我录的音，但 是 删 除 不 了 哦。,我想删除我录的音，但 是 删 除 不 了 哦。,待审核,24,2016-03-15 22:54:00
56,我才创建的专辑，点进都看得到，但是外面却显示专辑数为0 。,我才创建的专辑，点进都看得到，但是外面却显示专辑数为0 。,待审核,25,2016-03-15 22:54:00
57,我的声音显示有一个记录-但是退出，看到声音一栏显示的数据是0,我的声音显示有一个记录-但是退出，看到声音一栏显示的数据是0,待审核,17,2016-03-15 22:54:00
58,"我只是给专辑封面选了一张图片，添加了专辑发现昵称后面的背景图就
变成了给专辑封面的那张图了","我只是给专辑封面选了一张图片，添加了专辑发现昵称后面的背景图就
变成了给专辑封面的那张图了",待审核,33,2016-03-15 22:54:00
59,我-设置-特色铃声-铃声-选择在线声音“音乐闹铃”，听不到，没反应,我-设置-特色铃声-铃声-选择在线声音“音乐闹铃”，听不到，没反应,审核不通过,1,2016-03-15 23:01:06
60,我-设置-特色铃声-铃声-选择在线声音“相声闹铃”，听不到，没反应,我-设置-特色铃声-铃声-选择在线声音“相声闹铃”，听不到，没反应,审核不通过,1,2016-03-15 23:01:10
61,我-设置-特色铃声-重复-点开里面自动勾选了周六-退出页面提示闹钟设置成功，我都没保存就成功了,我-设置-特色铃声-重复-点开里面自动勾选了周六-退出页面提示闹钟设置成功，我都没保存就成功了,审核不通过,31,2016-03-15 23:01:15
62,我-设置-定时关闭-勾选了时间，还未点击最下面的关闭，就返回了,我-设置-定时关闭-勾选了时间，还未点击最下面的关闭，就返回了,审核不通过,12,2016-03-15 23:01:18
63,我-设置-下载位置-选择了sd卡，但是点击返回看到还是手机,我-设置-下载位置-选择了sd卡，但是点击返回看到还是手机,审核不通过,3,2016-03-15 23:01:26
64,我-设置-修改密码-输入了4位数的密码，确定之后才提示不少于6位数,我-设置-修改密码-输入了4位数的密码，确定之后才提示不少于6位数,审核不通过,20,2016-03-15 23:01:29
65,我-设置-修改密码，我是用qq登录的，但是输入密码后，提示修改失败,我-设置-修改密码，我是用qq登录的，但是输入密码后，提示修改失败,审核不通过,20,2016-03-15 23:01:33
66,qq登录的，发现顶上的昵称比qq的昵称多了“-tn”,qq登录的，发现顶上的昵称比qq的昵称多了“-tn”,审核不通过,19,2016-03-15 23:01:37
67,我-关注里面原本有4个，取消关注一个后，返回看到关注还是显示的是4个,我-关注里面原本有4个，取消关注一个后，返回看到关注还是显示的是4个,审核不通过,15,2016-03-15 23:01:40
68,我-赞过的-显示有1个记录，说明播放过-但是播放历史点开却显示没有收听过,我-赞过的-显示有1个记录，说明播放过-但是播放历史点开却显示没有收听过,审核不通过,28,2016-03-15 23:01:43
69,播放几个后，在播放历史里面第二个已播完，（节目英语啪啪啪，听完不想。。）但是还想点击进去再听一次，点击后页面直接弹出，退出了app，,播放几个后，在播放历史里面第二个已播完，（节目英语啪啪啪，听完不想。。）但是还想点击进去再听一次，点击后页面直接弹出，退出了app，,审核不通过,28,2016-03-15 23:01:47
70,我-我的积分显示有300，点开希望看到积分来源详情，点开看到的却是兑换记录，看不到积分怎么来的,我-我的积分显示有300，点开希望看到积分来源详情，点开看到的却是兑换记录，看不到积分怎么来的,审核不通过,14,2016-03-15 23:01:51
71,我-意见反馈，提交后，显示了一个16-03，今天也不是16号啊，这个不晓得是啥意思,我-意见反馈，提交后，显示了一个16-03，今天也不是16号啊，这个不晓得是啥意思,审核不通过,26,2016-03-15 23:01:55
72,给节目点评，提交后，在点赞数前面也显示了一个16-03，今天也不是16号啊,给节目点评，提交后，在点赞数前面也显示了一个16-03，今天也不是16号啊,审核不通过,46,2016-03-15 23:02:36
73,我-智能硬件设备-点击红色字（立即体验新声活），没反应,我-智能硬件设备-点击红色字（立即体验新声活），没反应,审核不通过,7,2016-03-15 23:02:39
74,我-智能硬件设备-听书宝-点击“前往新声活，购买”，没反应,我-智能硬件设备-听书宝-点击“前往新声活，购买”，没反应,审核不通过,0,2016-03-15 23:02:43
75,我-智能硬件设备-听书宝香槟色版-点击未购买，立即去购买，没反应,我-智能硬件设备-听书宝香槟色版-点击未购买，立即去购买，没反应,审核不通过,13,2016-03-15 23:02:46
76,我-智能硬件设备-点击舒克智能通话故事机wifi版，没反应,我-智能硬件设备-点击舒克智能通话故事机wifi版，没反应,审核不通过,9,2016-03-15 23:02:49
77,我-智能硬件设备-随车听-点击未购买，立即去购买，没反应,我-智能硬件设备-随车听-点击未购买，立即去购买，没反应,审核不通过,13,2016-03-15 23:02:53
78,我-智能硬件设备-随车听q版-点击未购买，立即去购买，没反应,我-智能硬件设备-随车听q版-点击未购买，立即去购买，没反应,审核不通过,13,2016-03-15 23:02:56
79,听了一段时间后，app出现问题，听节目“韩剧控”，下面的声音介绍，没有显示完全，点击开，点击不动（未能截图，要多体验一会，会出现这个情况，后来退出再进入，就可以打开了）,听了一段时间后，app出现问题，听节目“韩剧控”，下面的声音介绍，没有显示完全，点击开，点击不动,审核不通过,48,2016-03-15 23:02:59
80,听了一段时间后，app出现问题，在听节目时，希望退出节目到app主页，但是没有反应，（未能截图，要多体验一会，会出现这个情况）,听了一段时间后，app出现问题，在听节目时，希望退出节目到app主页，但是没有反应，（未能截图，要多体验一会，会出现这个情况）,审核不通过,48,2016-03-15 23:03:05
81,学英语，听英语啪啪啪，这个节目右下角有“推广”二字这一栏，点击，直接退出app,学英语，听英语啪啪啪，这个节目右下角有“推广”二字这一栏，点击，直接退出app,审核不通过,17,2016-03-15 23:03:11
82,使用微信登录，发现昵称比微信的昵称多了“-du”,使用微信登录，发现昵称比微信的昵称多了“-du”,审核不通过,19,2016-03-15 23:04:10
83,我-设置-检查更新，看不出有新版本还是没有新版本，点击“升级新版”没有反应,我-设置-检查更新，看不出有新版本还是没有新版本，点击“升级新版”没有反应,审核不通过,18,2016-03-15 23:04:13
84,我-设置-特色铃声-铃声-选择在线声音“新闻闹铃”，没反应听不到,我-设置-特色铃声-铃声-选择在线声音“新闻闹铃”，没反应听不到,审核不通过,1,2016-03-15 23:04:16
85,我-设置-特色铃声-铃声-选择在线声音“相声闹铃”，没反应听不到,我-设置-特色铃声-铃声-选择在线声音“相声闹铃”，没反应听不到,审核不通过,1,2016-03-15 23:04:19
86,我-设置-特色铃声-铃声-选择在线声音“音乐闹铃”，没反应听不到,我-设置-特色铃声-铃声-选择在线声音“音乐闹铃”，没反应听不到,审核不通过,1,2016-03-15 23:04:22
87,我-设置-特色铃声-重复-点开里面自动勾选了周六-退出页面重复一栏就显示星期日了,我-设置-特色铃声-重复-点开里面自动勾选了周六-退出页面重复一栏就显示星期日了,审核不通过,31,2016-03-15 23:04:28
88,我-设置-定时关闭-勾选了时间，还未点击最下面的关闭，就返回了,我-设置-定时关闭-勾选了时间，还未点击最下面的关闭，就返回了,审核不通过,12,2016-03-15 23:04:32
89,我-设置-下载位置-选择了sd卡，但是返回看到还是手机,我-设置-下载位置-选择了sd卡，但是返回看到还是手机,审核不通过,3,2016-03-15 23:04:35
90,我-设置-修改密码，我微信登录，无法修改密码呀,我-设置-修改密码，我微信登录，无法修改密码呀,审核不通过,20,2016-03-15 23:04:38
91,我对“小夜光”只是订阅了节目，未点击关注，但是关注里面就显示了,我对“小夜光”只是订阅了节目，未点击关注，但是关注里面就显示了,审核不通过,15,2016-03-15 23:04:41
92,我-关注-关注前有1个，取消关注-退出看到关注一栏还是显示的数字“1”,我-关注-关注前有1个，取消关注-退出看到关注一栏还是显示的数字“1”,审核不通过,15,2016-03-15 23:04:44
93,我-播放历史显示“你是我最美丽的秘密”上次播放至00分00秒，但是上次听过一段的，点进也可以看到02分25秒左右的时间,我-播放历史显示“你是我最美丽的秘密”上次播放至00分00秒，但是上次听过一段的，点进也可以看到02分25秒左右的时间,审核不通过,28,2016-03-15 23:04:47
94,我-我的积分显示有300，点开想看到积分来源详情，点开看到的却是兑换记录,我-我的积分显示有300，点开想看到积分来源详情，点开看到的却是兑换记录,审核不通过,14,2016-03-15 23:04:50
95,我-我的积分显示有300，但是积分商城里面我的积分却显示的是0积分,我-我的积分显示有300，但是积分商城里面我的积分却显示的是0积分,审核不通过,14,2016-03-15 23:04:53
96,我-意见反馈，提交还没有5秒钟的时间，页面就显示的是“1分钟前”,我-意见反馈，提交还没有5秒钟的时间，页面就显示的是“1分钟前”,审核不通过,26,2016-03-15 23:04:57
97,我-智能硬件设备-点击页面下方的红字，没反应。,我-智能硬件设备-点击页面下方的红字，没反应。,审核不通过,7,2016-03-15 23:06:05
98,我-智能硬件设备-随车听q版-点击未购买，立即去购买，没反应,我-智能硬件设备-随车听q版-点击未购买，立即去购买，没反应,审核不通过,13,2016-03-15 23:06:13
99,我-智能硬件设备-随车听-点击未购买，立即去购买，没反应,我-智能硬件设备-随车听-点击未购买，立即去购买，没反应,审核不通过,13,2016-03-15 23:06:18
100,我-智能硬件设备-点击舒克智能通话故事机wifi版，没反应,我-智能硬件设备-点击舒克智能通话故事机wifi版，没反应,审核不通过,9,2016-03-15 23:06:23
101,我-智能硬件设备-听书宝香槟色版-点击未购买，立即去购买，没反应,我-智能硬件设备-听书宝香槟色版-点击未购买，立即去购买，没反应,审核不通过,13,2016-03-15 23:06:28
102,我-智能硬件设备-听书宝-点击“前往新声活，购买”，没反应,我-智能硬件设备-听书宝-点击“前往新声活，购买”，没反应,审核不通过,0,2016-03-15 23:06:33
103,使用了一会，出现app没反应，啥都加载不出来,使用了一会，出现app没反应，啥都加载不出来,审核不通过,48,2016-03-15 23:06:36
104,使用了一会，出现希望返回主页面，但是点击返回键，出现的都是是否退出的提示,使用了一会，出现希望返回主页面，但是点击返回键，出现的都是是否退出的提示,审核不通过,48,2016-03-15 23:06:40
105,登录时，出现的广告。点击“戳我立抢”，但是页面并没有跳转,登录时，出现的广告。点击“戳我立抢”，但是页面并没有跳转,审核不通过,44,2016-03-15 23:06:44
106,我的-录音-保存的时候，创建专辑，给创建的专辑添加封面的图片，确定的时候，要点击2次确定才出现图片,我的-录音-保存的时候，创建专辑，给创建的专辑添加封面的图片，确定的时候，要点击2次确定才出现图片,审核不通过,33,2016-03-15 23:06:48
107,我才创建的一个专辑，点进能看到，但是外面却显示专辑数为0 。,我才创建的一个专辑，点进能看到，但是外面却显示专辑数为0 。,审核不通过,25,2016-03-15 23:06:51
108,之前我的页面昵称后面的背景显示是另外一幅图，我只是给专辑封面选了一张图片，发现昵称后面的背景图就变成了给专辑封面的那张图了,之前我的页面昵称后面的背景显示是另外一幅图，我只是给专辑封面选了一张图片，发现昵称后面的背景图就变成了给专辑封面的那张图了,审核不通过,33,2016-03-15 23:06:55
109,录音-上传-创建专辑，按这个顺序保存后，只能找到专辑，录的音不在了,录音-上传-创建专辑，按这个顺序保存后，只能找到专辑，录的音不在了,审核不通过,25,2016-03-15 23:06:59
110,录音的时候，发现对所录音只能剪辑后面部分，不可以减掉前面的,录音的时候，发现对所录音只能剪辑后面部分，不可以减掉前面的,审核不通过,5,2016-03-15 23:07:02
111,录音-顶端右边的点开，显示有使用说明，但是点击没反应，看不到说明,录音-顶端右边的点开，显示有使用说明，但是点击没反应，看不到说明,审核不通过,2,2016-03-15 23:07:06
112,录音的时候，发现对所录音只能剪辑后面部分，不可以只保留中间的部分,录音的时候，发现对所录音只能剪辑后面部分，不可以只保留中间的部分,审核不通过,5,2016-03-15 23:07:09
113,我想删除我录的音，但 是 删 除 不 了 哦。,我想删除我录的音，但 是 删 除 不 了 哦。,审核不通过,24,2016-03-15 23:07:13
114,我的声音显示有一个记录-但是退出，看到声音一栏显示的数据是0,我的声音显示有一个记录-但是退出，看到声音一栏显示的数据是0,审核不通过,17,2016-03-15 23:07:16
115,设置-关于里面显示的新版本介绍少了一个字写的“新版本介”,设置-关于里面显示的新版本介绍少了一个字写的“新版本介”,审核不通过,4,2016-03-15 23:07:20
116,换成qq登录，顶上的昵称比qq的昵称多了“-tn”,换成qq登录，顶上的昵称比qq的昵称多了“-tn”,审核不通过,19,2016-03-15 23:07:24
117,在发现栏目中的推荐中点击特卖，显示喜马拉雅fm已停止运行，点击确定后退出软件,打开app，点击右下角发现，点击左上角推荐，点击中间的特卖，显示喜马拉雅fm已停止运行，退出软件,待审核,11,2016-03-16 09:08:43
118,在发现栏目中的分类中点击最下方中间的“把堵车时间变有趣”的推送广告，显示喜马拉雅fm已停止运行，点击确定后退出软件,打开app，点击右下角发现，点击上方分类，点击最下方中间的“把堵车时间变有趣”的推送广告，显示喜马拉雅fm已停止运行，退出软件,待审核,11,2016-03-16 09:08:43
119,在发现栏目中的分类中点击有声书，点击推荐中最上方推送广告中的第一个“龙蛇演义”的推送广告，显示喜马拉雅fm已停止运行，退出软件,打开app，点击右下角发现，点击上方分类，点击有声书，点击推荐中最上方推送广告中的第一个“龙蛇演义”的推送广告，显示喜马拉雅fm已停止运行，退出软件,待审核,8,2016-03-16 09:08:43
120,在发现栏目中的分类中点击有声书，点击推荐中最上方推送广告中的第三个“你是我最美丽的秘密”的推送广告，显示喜马拉雅fm已停止运行，退出软件,打开app，点击右下角发现，点击上方分类，点击有声书，点击推荐中最上方推送广告中的第三个“你是我最美丽的秘密”的推送广告，显示喜马拉雅fm已停止运行，退出软件,待审核,8,2016-03-16 09:08:43
121,在发现栏目中的分类中点击有声书，点击推荐中最上方推送广告中的第四个“西晋原来不风流”的推送广告，显示喜马拉雅fm已停止运行，退出软件,打开app，点击右下角发现，点击上方分类，点击有声书，点击推荐中最上方推送广告中的第四个“西晋原来不风流”的推送广告，显示喜马拉雅fm已停止运行，退出软件,待审核,8,2016-03-16 09:08:43
122,在发现栏目中的分类中点击有声书，点击推荐中最上方推送广告中的第六个“赘婿”的推送广告，显示喜马拉雅fm已停止运行，退出软件,打开app，点击右下角发现，点击上方分类，点击有声书，点击推荐中最上方推送广告中的第六个“赘婿”的推送广告，显示喜马拉雅fm已停止运行，退出软件,待审核,8,2016-03-16 09:08:43
123,在发现栏目中的分类中点击有声书，点击推荐中最上方推送广告中的第八个“将夜”的推送广告，显示喜马拉雅fm已停止运行，退出软件,打开app，点击右下角发现，点击上方分类，点击有声书，点击推荐中最上方推送广告中的第八个“将夜”的推送广告，显示喜马拉雅fm已停止运行，退出软件,待审核,8,2016-03-16 09:08:43
124,在发现栏目中的分类中点击有声书，点击推荐最下方第二个“把堵车时间变有趣”的推送广告，显示喜马拉雅fm已停止运行，点击确定后退出软件,打开app，点击右下角发现，点击上方分类，点击有声书，点击推荐最下方第二个“把堵车时间变有趣”的推送广告，显示喜马拉雅fm已停止运行，退出软件,待审核,11,2016-03-16 09:08:43
125,在发现栏目中的分类中点击音乐，点击推荐中最上方推送广告中的任意一个退出后，点击别的推送广告，显示喜马拉雅fm已停止运行，退出软件,在发现栏目中的分类中点击音乐，点击推荐中最上方推送广告中的任意一个退出后，点击别的推送广告，显示喜马拉雅fm已停止运行，退出软件,待审核,8,2016-03-16 09:08:43
126,在发现栏目中的分类中点击音乐，点击推荐最下方第二个“把堵车时间变有趣”的推送广告，显示喜马拉雅fm已停止运行，点击确定后退出软件,打开app，点击右下角发现，点击上方分类，点击音乐，点击推荐最下方第二个“把堵车时间变有趣”的推送广告，显示喜马拉雅fm已停止运行，退出软件,待审核,11,2016-03-16 09:08:43
127,在发现栏目中的分类中点击娱乐，点击推荐中最上方推送广告中的任意一个退出后，点击别的推送广告，显示喜马拉雅fm已停止运行，退出软件,在发现栏目中的分类中点击娱乐，点击推荐中最上方推送广告中的任意一个退出后，点击别的推送广告，显示喜马拉雅fm已停止运行，退出软件,待审核,8,2016-03-16 09:08:43
