id,bug详情,复现步骤,审核状态,重复情况,提交时间
1,定位北京，首页无法显示。可以一直往下拉，出现”喵多拉“、”喵约会“、”喵福利“等，但是知有标题，没有内容。其他页面正常显示。,定位北京，首页无法显示。可以一直往下拉，出现”喵多拉“、”喵约会“、”喵福利“等，但是知有标题，没有内容。其他页面正常显示。,审核通过,7,2015-12-08 20:28:35
2,打开后直接弹出“无法播放此视频”？？,打开后直接弹出“无法播放此视频”？？无法注册登陆。酷派9150，安卓4.4,审核通过,16,2015-12-08 20:54:55
3,安装成功后，打开应用，输入手机号，前2次出现闪退,安装成功后，打开应用，输入手机号，前2次出现闪退，提示网络不给力，检查一下吧。，第3次可以收到验证码，可以进入应用。,审核通过,18,2015-12-08 21:15:56
4,首页没有任何内容，空白,首页没有任何内容，空白，地址换成北京、上海依然是空白。退出再打开还是空白。,审核通过,11,2015-12-08 21:28:22
5,第三方登陆时，无法用qq登陆,第三方登陆时，无法用qq登陆，提示无法获取权限。可以用微信登陆,审核通过,5,2015-12-08 21:28:22
6,首页没有数据，上滑切换到喵福利提示网络不给力，检查一下吧（wifi正常）,打开app，点击首页，上滑切换喵哆啦、喵约吧、喵福利均未有数据，切换到最后一项喵福利时提示网络不给力，检查一下吧,审核通过,17,2015-12-08 21:37:14
7,使用第三方qq授权登录不进去app,打开app后，使用第三方qq授权登录不进去app，显示登陆授权失败。,审核通过,8,2015-12-08 21:43:33
8,输入邀请码之后点击赴约，然后闪退,输入邀请码之后点击赴约，然后闪退，之后就再也进不去，提示网络不给力（然而我网络是很给力的）,审核通过,18,2015-12-08 21:47:31
9,当使用第三方登录的时候登录不上！,"当使用第三方登录的时候登录不上！无论是选择qq登录还是微信登录都不行，qq登录显示登录授权失败！反复测试5次，测试环境wifi,测试手机红米手机",审核通过,8,2015-12-08 21:48:18
10,登录失败，无法正常登录,登录失败，显示登录授权失败。。。。。。。。。。。。。。,审核通过,8,2015-12-08 21:54:38
11,点击喵-相册，删除已有的照片，删除后退出应用再次进入，照片还在,点击喵-相册，删除已有的照片，删除后退出应用再次进入，照片还在,审核通过,2,2015-12-08 21:56:52
12,点击喵-相册，上传照片后，在点击照片进行删除，删除后应用停止运行,点击喵-相册，上传照片后，在点击照片进行删除，删除后应用停止运行,审核通过,2,2015-12-08 21:56:52
13,点击猫多啦，进入首页，没有任何数据，很多操作就进行不了,点击猫多啦，进入首页，没有任何数据，很多操作就进行不了,审核通过,17,2015-12-08 21:56:52
14,使用qq授权登录，提示登录授权失败。无法进行登录,使用qq授权登录，提示登录授权失败。无法进行登录,审核通过,8,2015-12-08 21:56:52
15,点击喵-相册，点击相机图标，上传照片后，照片严重变形,点击喵-相册，点击相机图标，上传照片后，照片严重变形,审核不通过,2,2015-12-08 21:56:52
16,进入设置页面，点击清除本地缓存，没有任何反应,进入设置页面，点击清除本地缓存，没有任何反应,审核不通过,0,2015-12-08 21:56:52
17,主页下滑喵福利出现错误,主页下滑到喵福利出现网络错误提示，实际网络没有问题,审核通过,17,2015-12-08 21:58:25
18,使用 微信 和 qq 登陆 都无法授权 显示 授权登陆失败,使用 微信 和 qq 登陆 都无法授权 显示 授权登陆失败,审核通过,5,2015-12-08 22:19:16
19,手机验证码直接登录提示，登录失败缺少必备的参数，测试环境为wifi状态下，测试机器为台电平板,手机验证码直接登录提示，登录失败缺少必备的参数，测试环境为wifi状态下，测试机器为台电平板,审核通过,14,2015-12-08 23:03:41
20,点击第三方qq登录 出现登录授权失败错误代码110406    微信可以登录,点击第三方qq 登录   出现授权失败两次,审核通过,8,2015-12-08 23:26:44
21,"首页""喵哆啦"",""喵约吧"",""喵福利""三屏均刷不出任何内容来","1.打开app,看到首屏没有显示任何内容.
2.上拉到""喵约吧""屏,还是没有内容显示.
3.继续上拉到""喵福利""屏,依然没有任何显示.
4.多次完全退出app重新打开无显示,上下拉刷新无变化.
确保测试时网络连接正常稳定(小编你敢说我网络问题t死你)
提供首页无内容截图一张

手机环境:小米2s联通非定制机, miuiv7开发版, android_v5.0.2, 2g运行内存(测试时至少还有40%内存可用), 3g+wifi(10m或100m光纤接入), 未安装任何第三方安全类app, 未启用root",审核通过,7,2015-12-08 23:30:19
